frame,box_area,area_ratio,block_diff,status,is_approaching,overtake_chance,overtake_status,duration_penalty,size_score,speed_score
1001,3692,0.8950303030303031,317.8000000000002,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1002,4125,1.0,317.8000000000002,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1003,3400,0.8242424242424242,317.8000000000002,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1004,3400,0.8242424242424242,317.8000000000002,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1005,3400,0.8735515151515152,-2.400000000000091,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1006,3400,0.8242424242424242,-2.400000000000091,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1007,3400,0.8242424242424242,-2.400000000000091,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1008,3400,0.8242424242424242,-2.400000000000091,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1009,3400,0.8242424242424242,-2.400000000000091,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1010,3400,0.8242424242424242,-203.4000000000001,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1011,3400,0.8242424242424242,-203.4000000000001,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1012,3400,0.8242424242424242,-203.4000000000001,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1013,3692,0.8950303030303031,-203.4000000000001,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1014,3400,0.8242424242424242,-203.4000000000001,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1015,3400,0.8384,58.40000000000009,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1016,4125,1.0,58.40000000000009,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1017,3692,0.8950303030303031,58.40000000000009,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1018,3400,0.8242424242424242,58.40000000000009,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1019,3692,0.8950303030303031,58.40000000000009,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1020,3400,0.887709090909091,203.4000000000001,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1021,3400,0.8242424242424242,203.4000000000001,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1022,3400,0.8242424242424242,203.4000000000001,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1023,3692,0.8950303030303031,203.4000000000001,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1024,3692,0.8950303030303031,203.4000000000001,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1025,3692,0.8667151515151514,-86.60000000000036,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1026,4125,1.0,-86.60000000000036,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1027,3692,0.8950303030303031,-86.60000000000036,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1028,3692,0.8950303030303031,-86.60000000000036,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1029,4125,1.0,-86.60000000000036,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1030,3692,0.9370181818181818,290.0,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1031,3692,0.8950303030303031,290.0,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1032,3692,0.8950303030303031,290.0,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1033,3692,0.8950303030303031,290.0,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1034,3692,0.8950303030303031,290.0,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1035,3692,0.8950303030303031,-173.19999999999982,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1036,3692,0.8950303030303031,-173.19999999999982,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1037,4125,1.0,-173.19999999999982,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1038,4125,1.0,-173.19999999999982,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1039,3692,0.8950303030303031,-173.19999999999982,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1040,3692,0.9370181818181818,173.19999999999982,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1041,4125,1.0,173.19999999999982,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1042,4125,1.0,173.19999999999982,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1043,4125,1.0,173.19999999999982,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1044,4125,1.0,173.19999999999982,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1045,4125,1.0,259.8000000000002,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1046,4125,1.0,259.8000000000002,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1047,3692,0.8950303030303031,259.8000000000002,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1048,4125,1.0,259.8000000000002,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1049,4125,1.0,259.8000000000002,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1050,4125,0.9790060606060607,-86.59999999999991,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1051,4125,1.0,-86.59999999999991,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1052,4582,1.1107878787878789,-86.59999999999991,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1053,4125,1.0,-86.59999999999991,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1054,4582,1.1107878787878789,-86.59999999999991,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1055,4582,1.0664727272727272,360.7999999999997,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1056,4582,1.1107878787878789,360.7999999999997,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1057,4125,1.0,360.7999999999997,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1058,4582,1.1107878787878789,360.7999999999997,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1059,4125,1.0,360.7999999999997,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1060,4582,1.0664727272727272,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1061,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1062,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1063,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1064,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1065,4582,1.1107878787878789,182.80000000000018,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1066,4582,1.1107878787878789,182.80000000000018,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1067,4582,1.1107878787878789,182.80000000000018,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1068,4582,1.1107878787878789,182.80000000000018,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1069,4582,1.1107878787878789,182.80000000000018,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1070,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1071,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1072,5063,1.2273939393939395,0.0,📉 MOVING AWAY,False,1,🔒 NO OVERTAKE OPPORTUNITY,0.0,1.3696969696969765,0.0
1073,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,1,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1074,4582,1.1107878787878789,0.0,📉 MOVING AWAY,False,1,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1075,4582,1.134109090909091,96.19999999999982,📈 APPROACHING,True,1,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1076,5063,1.2273939393939395,96.19999999999982,📈 APPROACHING,True,2,🔒 NO OVERTAKE OPPORTUNITY,0.0,1.3696969696969765,0.0
1077,5063,1.2273939393939395,96.19999999999982,📈 APPROACHING,True,3,🔒 NO OVERTAKE OPPORTUNITY,0.0,1.3696969696969765,0.0
1078,4582,1.1107878787878789,96.19999999999982,📈 APPROACHING,True,3,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1079,4582,1.1107878787878789,96.19999999999982,📈 APPROACHING,True,3,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1080,5063,1.1807515151515153,192.40000000000055,📈 APPROACHING,True,3,🔒 NO OVERTAKE OPPORTUNITY,0.0,0.0,0.0
1081,5063,1.2273939393939395,192.40000000000055,📈 APPROACHING,True,4,🔒 NO OVERTAKE OPPORTUNITY,0.0,1.3696969696969765,0.0
1082,5063,1.2273939393939395,192.40000000000055,📈 APPROACHING,True,4,🔒 NO OVERTAKE OPPORTUNITY,0.0,1.3696969696969765,0.0
1083,5568,1.3498181818181818,192.40000000000055,📈 APPROACHING,True,9,🔒 NO OVERTAKE OPPORTUNITY,0.0,7.490909090909092,28.86000000000008
1084,5568,1.3498181818181818,192.40000000000055,📈 APPROACHING,True,13,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,28.86000000000008
1085,5063,1.2763636363636364,394.39999999999964,📈 APPROACHING,True,14,👀 WATCHING FOR OVERTAKE,0.0,3.818181818181821,0.0
1086,5568,1.3498181818181818,394.39999999999964,📈 APPROACHING,True,19,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,30.0
1087,5568,1.3498181818181818,394.39999999999964,📈 APPROACHING,True,24,👀 WATCHING FOR OVERTAKE,0.0,7.490909090909092,30.0
1088,6097,1.478060606060606,394.39999999999964,📈 APPROACHING,True,30,📉 LOW OVERTAKE CHANCE,0.0,13.903030303030306,30.0
1089,6097,1.478060606060606,394.39999999999964,📈 APPROACHING,True,36,📉 LOW OVERTAKE CHANCE,0.0,13.903030303030306,30.0
1090,6097,1.4267636363636362,620.3999999999996,📈 APPROACHING,True,42,📉 LOW OVERTAKE CHANCE,2.5,11.338181818181814,30.0
1091,6720,1.6290909090909091,620.3999999999996,📈 APPROACHING,True,46,⚡ MEDIUM OVERTAKE CHANCE,2.5,4.303030303030305,30.0
1092,6720,1.6290909090909091,620.3999999999996,📈 APPROACHING,True,50,⚡ MEDIUM OVERTAKE CHANCE,2.5,4.303030303030305,30.0
1093,6720,1.6290909090909091,620.3999999999996,📈 APPROACHING,True,51,⚡ MEDIUM OVERTAKE CHANCE,2.5,4.303030303030305,30.0
1094,7474,1.8118787878787879,620.3999999999996,📈 APPROACHING,True,52,⚡ MEDIUM OVERTAKE CHANCE,2.5,10.395959595959596,30.0
1095,7474,1.7022060606060607,1136.2000000000007,📈 APPROACHING,True,55,⚡ MEDIUM OVERTAKE CHANCE,5.0,6.740202020202024,30.0
1096,7474,1.8118787878787879,1136.2000000000007,📈 APPROACHING,True,55,⚡ MEDIUM OVERTAKE CHANCE,5.0,10.395959595959596,30.0
1097,7474,1.8118787878787879,1136.2000000000007,📈 APPROACHING,True,55,⚡ MEDIUM OVERTAKE CHANCE,5.0,10.395959595959596,30.0
1098,7474,1.8118787878787879,1136.2000000000007,📈 APPROACHING,True,54,⚡ MEDIUM OVERTAKE CHANCE,5.0,10.395959595959596,30.0
1099,7474,1.8118787878787879,1136.2000000000007,📈 APPROACHING,True,53,⚡ MEDIUM OVERTAKE CHANCE,5.0,10.395959595959596,30.0
1100,7474,1.8118787878787879,452.39999999999964,📈 APPROACHING,True,53,⚡ MEDIUM OVERTAKE CHANCE,7.5,10.395959595959596,30.0
1101,7474,1.8118787878787879,452.39999999999964,📈 APPROACHING,True,53,⚡ MEDIUM OVERTAKE CHANCE,7.5,10.395959595959596,30.0
1102,7474,1.8118787878787879,452.39999999999964,📈 APPROACHING,True,53,⚡ MEDIUM OVERTAKE CHANCE,7.5,10.395959595959596,30.0
1103,7474,1.8118787878787879,452.39999999999964,📈 APPROACHING,True,53,⚡ MEDIUM OVERTAKE CHANCE,7.5,10.395959595959596,30.0
1104,7474,1.8118787878787879,452.39999999999964,📈 APPROACHING,True,53,⚡ MEDIUM OVERTAKE CHANCE,7.5,10.395959595959596,30.0
1105,7474,1.8118787878787879,0.0,📉 MOVING AWAY,False,50,⚡ MEDIUM OVERTAKE CHANCE,0.0,10.395959595959596,0.0
1106,8162,1.9786666666666666,0.0,📉 MOVING AWAY,False,47,⚡ MEDIUM OVERTAKE CHANCE,0.0,15.955555555555554,0.0
1107,8162,1.9786666666666666,0.0,📉 MOVING AWAY,False,44,📉 LOW OVERTAKE CHANCE,0.0,15.955555555555554,0.0
1108,8991,2.1796363636363636,0.0,📉 MOVING AWAY,False,41,📉 LOW OVERTAKE CHANCE,0.0,22.654545454545453,0.0
1109,8162,1.9786666666666666,0.0,📉 MOVING AWAY,False,38,📉 LOW OVERTAKE CHANCE,0.0,15.955555555555554,0.0
1110,8162,2.018860606060606,853.7999999999993,📈 APPROACHING,True,39,📉 LOW OVERTAKE CHANCE,0.0,17.295353535353527,30.0
1111,8162,1.9786666666666666,853.7999999999993,📈 APPROACHING,True,39,📉 LOW OVERTAKE CHANCE,0.0,15.955555555555554,30.0
1112,8162,1.9786666666666666,853.7999999999993,📈 APPROACHING,True,39,📉 LOW OVERTAKE CHANCE,0.0,15.955555555555554,30.0
1113,8991,2.1796363636363636,853.7999999999993,📈 APPROACHING,True,40,📉 LOW OVERTAKE CHANCE,0.0,22.654545454545453,30.0
1114,8991,2.1796363636363636,853.7999999999993,📈 APPROACHING,True,41,📉 LOW OVERTAKE CHANCE,0.0,22.654545454545453,30.0
1115,8991,2.0992484848484847,331.60000000000036,📈 APPROACHING,True,45,⚡ MEDIUM OVERTAKE CHANCE,0.0,19.97494949494949,30.0
1116,8991,2.1796363636363636,331.60000000000036,📈 APPROACHING,True,49,⚡ MEDIUM OVERTAKE CHANCE,0.0,22.654545454545453,30.0
1117,8162,1.9786666666666666,331.60000000000036,📈 APPROACHING,True,52,⚡ MEDIUM OVERTAKE CHANCE,0.0,15.955555555555554,30.0
1118,8991,2.1796363636363636,331.60000000000036,📈 APPROACHING,True,55,⚡ MEDIUM OVERTAKE CHANCE,0.0,22.654545454545453,30.0
1119,8991,2.1796363636363636,331.60000000000036,📈 APPROACHING,True,59,⚡ MEDIUM OVERTAKE CHANCE,0.0,22.654545454545453,30.0
1120,8991,2.1394424242424246,165.8000000000011,📈 APPROACHING,True,60,⚡ MEDIUM OVERTAKE CHANCE,0.0,21.314747474747485,30.0
1121,8991,2.1796363636363636,165.8000000000011,📈 APPROACHING,True,62,⚡ MEDIUM OVERTAKE CHANCE,0.0,22.654545454545453,30.0
1122,8991,2.1796363636363636,165.8000000000011,📈 APPROACHING,True,63,⚡ MEDIUM OVERTAKE CHANCE,0.0,22.654545454545453,30.0
1123,8991,2.1796363636363636,165.8000000000011,📈 APPROACHING,True,64,⚡ MEDIUM OVERTAKE CHANCE,0.0,22.654545454545453,30.0
1124,9860,2.39030303030303,165.8000000000011,📈 APPROACHING,True,66,⚡ MEDIUM OVERTAKE CHANCE,0.0,29.676767676767675,30.0
1125,9860,2.2639030303030303,513.3999999999996,📈 APPROACHING,True,67,⚡ MEDIUM OVERTAKE CHANCE,2.5,25.463434343434344,30.0
1126,9860,2.39030303030303,513.3999999999996,📈 APPROACHING,True,69,⚡ MEDIUM OVERTAKE CHANCE,2.5,29.676767676767675,30.0
1127,9860,2.39030303030303,513.3999999999996,📈 APPROACHING,True,71,🚀 HIGH OVERTAKE CHANCE!,2.5,29.676767676767675,30.0
1128,9860,2.39030303030303,513.3999999999996,📈 APPROACHING,True,73,🚀 HIGH OVERTAKE CHANCE!,2.5,29.676767676767675,30.0
1129,10980,2.6618181818181816,513.3999999999996,📈 APPROACHING,True,75,🚀 HIGH OVERTAKE CHANCE!,2.5,38.72727272727272,30.0
1130,10980,2.4989090909090907,969.3999999999996,📈 APPROACHING,True,76,🚀 HIGH OVERTAKE CHANCE!,5.0,33.29696969696969,30.0
1131,10980,2.6618181818181816,969.3999999999996,📈 APPROACHING,True,77,🚀 HIGH OVERTAKE CHANCE!,5.0,38.72727272727272,30.0
1132,10980,2.6618181818181816,969.3999999999996,📈 APPROACHING,True,78,🚀 HIGH OVERTAKE CHANCE!,5.0,38.72727272727272,30.0
1133,10980,2.6618181818181816,969.3999999999996,📈 APPROACHING,True,79,🚀 HIGH OVERTAKE CHANCE!,5.0,38.72727272727272,30.0
1134,12032,2.916848484848485,969.3999999999996,📈 APPROACHING,True,80,🚀 HIGH OVERTAKE CHANCE!,5.0,47.22828282828282,30.0
1135,12032,2.7638303030303026,1092.7999999999993,📈 APPROACHING,True,82,🚀 HIGH OVERTAKE CHANCE!,7.5,42.12767676767675,30.0
1136,10980,2.6618181818181816,1092.7999999999993,📈 APPROACHING,True,82,🚀 HIGH OVERTAKE CHANCE!,7.5,38.72727272727272,30.0
1137,12032,2.916848484848485,1092.7999999999993,📈 APPROACHING,True,83,🚀 HIGH OVERTAKE CHANCE!,7.5,47.22828282828282,30.0
1138,13365,3.24,1092.7999999999993,📈 APPROACHING,True,85,🚀 HIGH OVERTAKE CHANCE!,7.5,50.0,30.0
1139,13365,3.24,1092.7999999999993,📈 APPROACHING,True,85,🚀 HIGH OVERTAKE CHANCE!,7.5,50.0,30.0
1140,13365,3.0597333333333334,1220.6000000000004,📈 APPROACHING,True,86,🚀 HIGH OVERTAKE CHANCE!,10.0,50.0,30.0
1141,13365,3.24,1220.6000000000004,📈 APPROACHING,True,87,🚀 HIGH OVERTAKE CHANCE!,10.0,50.0,30.0
1142,14664,3.554909090909091,1220.6000000000004,📈 APPROACHING,True,88,🚀 HIGH OVERTAKE CHANCE!,10.0,50.0,30.0
1143,14664,3.554909090909091,1220.6000000000004,📈 APPROACHING,True,89,🚀 HIGH OVERTAKE CHANCE!,10.0,50.0,30.0
1144,16132,3.910787878787879,1220.6000000000004,📈 APPROACHING,True,88,🚀 HIGH OVERTAKE CHANCE!,10.0,50.0,30.0
1145,16132,3.6342787878787877,2370.0,📈 APPROACHING,True,89,🚀 HIGH OVERTAKE CHANCE!,12.5,50.0,30.0
1146,16132,3.910787878787879,2370.0,📈 APPROACHING,True,89,🚀 HIGH OVERTAKE CHANCE!,12.5,50.0,30.0
1147,16132,3.910787878787879,2370.0,📈 APPROACHING,True,89,🚀 HIGH OVERTAKE CHANCE!,12.5,50.0,30.0
1148,16132,3.910787878787879,2370.0,📈 APPROACHING,True,89,🚀 HIGH OVERTAKE CHANCE!,12.5,50.0,30.0
1149,16132,3.910787878787879,2370.0,📈 APPROACHING,True,88,🚀 HIGH OVERTAKE CHANCE!,12.5,50.0,30.0
1150,16132,3.910787878787879,1140.6000000000004,📈 APPROACHING,True,88,🚀 HIGH OVERTAKE CHANCE!,15.0,50.0,30.0
1151,16132,3.910787878787879,1140.6000000000004,📈 APPROACHING,True,87,🚀 HIGH OVERTAKE CHANCE!,15.0,50.0,30.0
1152,16132,3.910787878787879,1140.6000000000004,📈 APPROACHING,True,87,🚀 HIGH OVERTAKE CHANCE!,15.0,50.0,30.0
1153,17784,4.311272727272727,1140.6000000000004,📈 APPROACHING,True,86,🚀 HIGH OVERTAKE CHANCE!,15.0,50.0,30.0
1154,17784,4.311272727272727,1140.6000000000004,📈 APPROACHING,True,86,🚀 HIGH OVERTAKE CHANCE!,15.0,50.0,30.0
1155,17784,4.151078787878788,991.2000000000007,📈 APPROACHING,True,85,🚀 HIGH OVERTAKE CHANCE!,17.5,50.0,30.0
1156,17784,4.311272727272727,991.2000000000007,📈 APPROACHING,True,85,🚀 HIGH OVERTAKE CHANCE!,17.5,50.0,30.0
1157,17784,4.311272727272727,991.2000000000007,📈 APPROACHING,True,84,🚀 HIGH OVERTAKE CHANCE!,17.5,50.0,30.0
1158,19680,4.7709090909090905,991.2000000000007,📈 APPROACHING,True,84,🚀 HIGH OVERTAKE CHANCE!,17.5,50.0,30.0
1159,19680,4.7709090909090905,991.2000000000007,📈 APPROACHING,True,83,🚀 HIGH OVERTAKE CHANCE!,17.5,50.0,30.0
1160,19680,4.587054545454545,1798.3999999999978,📈 APPROACHING,True,83,🚀 HIGH OVERTAKE CHANCE!,20.0,50.0,30.0
1161,19680,4.7709090909090905,1798.3999999999978,📈 APPROACHING,True,82,🚀 HIGH OVERTAKE CHANCE!,20.0,50.0,30.0
1162,21672,5.253818181818182,1798.3999999999978,📈 APPROACHING,True,82,🚀 HIGH OVERTAKE CHANCE!,20.0,50.0,30.0
1163,19680,4.7709090909090905,1798.3999999999978,📈 APPROACHING,True,81,🚀 HIGH OVERTAKE CHANCE!,20.0,50.0,30.0
1164,19680,4.7709090909090905,1798.3999999999978,📈 APPROACHING,True,81,🚀 HIGH OVERTAKE CHANCE!,20.0,50.0,30.0
1165,19680,4.867490909090909,1156.800000000003,📈 APPROACHING,True,80,🚀 HIGH OVERTAKE CHANCE!,20.0,50.0,30.0
1166,19680,4.7709090909090905,1156.800000000003,📈 APPROACHING,True,80,🚀 HIGH OVERTAKE CHANCE!,20.0,50.0,30.0
1167,19680,4.7709090909090905,1156.800000000003,📈 APPROACHING,True,80,🚀 HIGH OVERTAKE CHANCE!,20.0,50.0,30.0
1168,21672,5.253818181818182,1156.800000000003,📈 APPROACHING,True,80,🚀 HIGH OVERTAKE CHANCE!,20.0,50.0,30.0
1169,21672,5.253818181818182,1156.800000000003,📈 APPROACHING,True,80,🚀 HIGH OVERTAKE CHANCE!,20.0,50.0,30.0
1170,21672,5.060654545454546,796.7999999999993,📈 APPROACHING,True,80,🚀 HIGH OVERTAKE CHANCE!,20.0,50.0,30.0
1171,21672,5.253818181818182,796.7999999999993,📈 APPROACHING,True,80,🚀 HIGH OVERTAKE CHANCE!,20.0,50.0,30.0
1172,21672,5.253818181818182,796.7999999999993,📈 APPROACHING,True,80,🚀 HIGH OVERTAKE CHANCE!,20.0,50.0,30.0
1173,19680,4.7709090909090905,796.7999999999993,📈 APPROACHING,True,80,🚀 HIGH OVERTAKE CHANCE!,20.0,50.0,30.0
1174,19680,4.7709090909090905,796.7999999999993,📈 APPROACHING,True,80,🚀 HIGH OVERTAKE CHANCE!,20.0,50.0,30.0
1175,19680,4.964072727272727,-398.40000000000146,📉 MOVING AWAY,False,78,🚀 HIGH OVERTAKE CHANCE!,0.0,50.0,0.0
1176,19680,4.7709090909090905,-398.40000000000146,📉 MOVING AWAY,False,76,🚀 HIGH OVERTAKE CHANCE!,0.0,50.0,0.0
1177,19680,4.7709090909090905,-398.40000000000146,📉 MOVING AWAY,False,74,🚀 HIGH OVERTAKE CHANCE!,0.0,50.0,0.0
1178,19680,4.7709090909090905,-398.40000000000146,📉 MOVING AWAY,False,72,🚀 HIGH OVERTAKE CHANCE!,0.0,50.0,0.0
1179,19680,4.7709090909090905,-398.40000000000146,📉 MOVING AWAY,False,70,🚀 HIGH OVERTAKE CHANCE!,0.0,50.0,0.0
1180,19680,4.7709090909090905,-796.7999999999993,📉 MOVING AWAY,False,68,⚡ MEDIUM OVERTAKE CHANCE,0.0,50.0,0.0
1181,19680,4.7709090909090905,-796.7999999999993,📉 MOVING AWAY,False,66,⚡ MEDIUM OVERTAKE CHANCE,0.0,50.0,0.0
1182,19680,4.7709090909090905,-796.7999999999993,📉 MOVING AWAY,False,64,⚡ MEDIUM OVERTAKE CHANCE,0.0,50.0,0.0
1183,19680,4.7709090909090905,-796.7999999999993,📉 MOVING AWAY,False,62,⚡ MEDIUM OVERTAKE CHANCE,0.0,50.0,0.0
1184,19680,4.7709090909090905,-796.7999999999993,📉 MOVING AWAY,False,60,⚡ MEDIUM OVERTAKE CHANCE,0.0,50.0,0.0
1185,21672,4.867490909090909,398.40000000000146,📈 APPROACHING,True,63,⚡ MEDIUM OVERTAKE CHANCE,0.0,50.0,30.0
1186,19680,4.7709090909090905,398.40000000000146,📈 APPROACHING,True,66,⚡ MEDIUM OVERTAKE CHANCE,0.0,50.0,30.0
1187,19680,4.7709090909090905,398.40000000000146,📈 APPROACHING,True,69,⚡ MEDIUM OVERTAKE CHANCE,0.0,50.0,30.0
1188,21672,5.253818181818182,398.40000000000146,📈 APPROACHING,True,72,🚀 HIGH OVERTAKE CHANCE!,0.0,50.0,30.0
1189,19680,4.7709090909090905,398.40000000000146,📈 APPROACHING,True,75,🚀 HIGH OVERTAKE CHANCE!,0.0,50.0,30.0
1190,21672,4.964072727272727,398.3999999999978,📈 APPROACHING,True,78,🚀 HIGH OVERTAKE CHANCE!,0.0,50.0,30.0
1191,21672,5.253818181818182,398.3999999999978,📈 APPROACHING,True,81,🚀 HIGH OVERTAKE CHANCE!,0.0,50.0,30.0
1192,21672,5.253818181818182,398.3999999999978,📈 APPROACHING,True,84,🚀 HIGH OVERTAKE CHANCE!,0.0,50.0,30.0
