frame,x,y,width,height,box_area,smoothed_area,area_ratio,speed,max_approach_speed,approach_duration,status,is_approaching,overtake_chance,overtake_status,tracking
969,887,499,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
970,889,499,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
971,893,499,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
972,896,499,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
973,899,499,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
974,901,499,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
975,903,499,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
976,905,499,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
977,907,499,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
978,909,497,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
979,911,497,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
980,912,497,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
981,915,496,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
982,918,496,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
983,923,496,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
984,924,496,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
985,928,496,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
986,932,497,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
987,935,497,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
988,941,498,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
989,944,500,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
990,946,499,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
991,950,501,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
992,952,500,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
993,953,500,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
994,954,500,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
995,953,498,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
996,954,496,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
997,953,494,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
998,952,491,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
999,951,489,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1000,952,489,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1001,950,485,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1002,951,484,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1003,949,482,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1004,949,481,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1005,949,481,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1006,948,479,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1007,948,479,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1008,948,480,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1009,949,480,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1010,948,482,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1011,950,484,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1012,950,486,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1013,954,492,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1014,954,493,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1015,955,495,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1016,955,498,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1017,955,499,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1018,954,500,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1019,954,501,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1020,953,500,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1021,950,500,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1022,949,501,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1023,945,499,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1024,942,499,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1025,942,499,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1026,938,497,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1027,935,497,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1028,932,496,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1029,929,496,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1030,928,496,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1031,926,495,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1032,924,497,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1033,923,497,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1034,922,497,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1035,921,498,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1036,919,498,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1037,918,498,45,31,1395,1395.0,0.41517857142857145,0,148,4,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1038,915,498,47,32,1504,1405.9,0.41842261904761907,109,148,158,📈 APPROACHING,True,32,📉 LOW OVERTAKE CHANCE,success
1039,913,498,47,32,1504,1416.8,0.42166666666666663,109,148,159,📈 APPROACHING,True,32,📉 LOW OVERTAKE CHANCE,success
1040,912,498,45,31,1395,1416.8,0.42166666666666663,0,148,159,➡️ STEADY,True,32,📉 LOW OVERTAKE CHANCE,success
1041,909,499,45,31,1395,1416.8,0.42166666666666663,0,148,159,➡️ STEADY,True,32,📉 LOW OVERTAKE CHANCE,success
1042,906,498,45,31,1395,1416.8,0.42166666666666663,0,148,159,➡️ STEADY,True,32,📉 LOW OVERTAKE CHANCE,success
1043,902,498,45,31,1395,1416.8,0.42166666666666663,-109,0,0,📉 MOVING AWAY,False,11,👀 WATCHING FOR OVERTAKE,success
1044,901,498,45,31,1395,1416.8,0.42166666666666663,-109,0,0,📉 MOVING AWAY,False,11,👀 WATCHING FOR OVERTAKE,success
1045,898,498,45,31,1395,1416.8,0.42166666666666663,0,0,0,➡️ STEADY,False,11,👀 WATCHING FOR OVERTAKE,success
1046,893,497,45,31,1395,1416.8,0.42166666666666663,0,0,0,➡️ STEADY,False,11,👀 WATCHING FOR OVERTAKE,success
1047,892,498,45,31,1395,1416.8,0.42166666666666663,0,0,0,➡️ STEADY,False,11,👀 WATCHING FOR OVERTAKE,success
1048,886,497,45,31,1395,1405.9,0.41842261904761907,0,0,0,➡️ STEADY,False,11,👀 WATCHING FOR OVERTAKE,success
1049,880,497,47,32,1504,1405.9,0.41842261904761907,109,109,0,📈 APPROACHING,True,30,📉 LOW OVERTAKE CHANCE,success
1050,877,497,47,32,1504,1416.8,0.42166666666666663,109,109,1,📈 APPROACHING,True,30,📉 LOW OVERTAKE CHANCE,success
1051,871,497,47,32,1504,1427.7,0.4249107142857143,109,109,2,📈 APPROACHING,True,30,📉 LOW OVERTAKE CHANCE,success
1052,868,497,47,32,1504,1438.6,0.42815476190476187,109,109,3,📈 APPROACHING,True,30,📉 LOW OVERTAKE CHANCE,success
1053,861,496,47,32,1504,1449.5,0.43139880952380955,109,109,4,📈 APPROACHING,True,40,📉 LOW OVERTAKE CHANCE,success
1054,859,496,47,32,1504,1460.4,0.43464285714285716,0,109,4,➡️ STEADY,True,40,📉 LOW OVERTAKE CHANCE,success
1055,856,496,47,32,1504,1471.3,0.4378869047619047,0,109,4,➡️ STEADY,True,40,📉 LOW OVERTAKE CHANCE,success
1056,853,496,47,32,1504,1482.2,0.4411309523809524,0,109,4,➡️ STEADY,True,40,📉 LOW OVERTAKE CHANCE,success
1057,851,496,47,32,1504,1493.1,0.44437499999999996,0,109,4,➡️ STEADY,True,40,📉 LOW OVERTAKE CHANCE,success
1058,847,496,47,32,1504,1504.0,0.44761904761904764,0,109,4,➡️ STEADY,True,40,📉 LOW OVERTAKE CHANCE,success
1059,845,496,47,32,1504,1504.0,0.44761904761904764,0,109,4,➡️ STEADY,True,40,📉 LOW OVERTAKE CHANCE,success
1060,843,497,47,32,1504,1504.0,0.44761904761904764,0,109,4,➡️ STEADY,True,40,📉 LOW OVERTAKE CHANCE,success
1061,840,497,47,32,1504,1504.0,0.44761904761904764,0,109,4,➡️ STEADY,True,40,📉 LOW OVERTAKE CHANCE,success
1062,838,496,47,32,1504,1504.0,0.44761904761904764,0,109,4,➡️ STEADY,True,40,📉 LOW OVERTAKE CHANCE,success
1063,836,497,47,32,1504,1504.0,0.44761904761904764,0,109,4,➡️ STEADY,True,40,📉 LOW OVERTAKE CHANCE,success
1064,834,497,47,32,1504,1504.0,0.44761904761904764,0,109,4,➡️ STEADY,True,40,📉 LOW OVERTAKE CHANCE,success
1065,834,497,47,32,1504,1504.0,0.44761904761904764,0,109,4,➡️ STEADY,True,40,📉 LOW OVERTAKE CHANCE,success
1066,831,497,47,32,1504,1504.0,0.44761904761904764,0,109,4,➡️ STEADY,True,40,📉 LOW OVERTAKE CHANCE,success
1067,829,497,47,32,1504,1504.0,0.44761904761904764,0,109,4,➡️ STEADY,True,40,📉 LOW OVERTAKE CHANCE,success
1068,828,497,47,32,1504,1504.0,0.44761904761904764,0,109,4,➡️ STEADY,True,40,📉 LOW OVERTAKE CHANCE,success
1069,827,497,47,32,1504,1504.0,0.44761904761904764,0,109,4,➡️ STEADY,True,40,📉 LOW OVERTAKE CHANCE,success
1070,827,497,47,32,1504,1504.0,0.44761904761904764,0,109,4,➡️ STEADY,True,40,📉 LOW OVERTAKE CHANCE,success
1071,825,497,47,32,1504,1504.0,0.44761904761904764,0,109,4,➡️ STEADY,True,40,📉 LOW OVERTAKE CHANCE,success
1072,823,498,47,32,1504,1504.0,0.44761904761904764,0,109,4,➡️ STEADY,True,40,📉 LOW OVERTAKE CHANCE,success
1073,822,498,47,32,1504,1504.0,0.44761904761904764,0,109,4,➡️ STEADY,True,40,📉 LOW OVERTAKE CHANCE,success
1074,821,498,47,32,1504,1504.0,0.44761904761904764,0,109,4,➡️ STEADY,True,40,📉 LOW OVERTAKE CHANCE,success
1075,821,499,47,32,1504,1504.0,0.44761904761904764,0,109,4,➡️ STEADY,True,40,📉 LOW OVERTAKE CHANCE,success
1076,818,502,47,32,1504,1504.0,0.44761904761904764,0,109,4,➡️ STEADY,True,40,📉 LOW OVERTAKE CHANCE,success
1077,817,502,47,32,1504,1504.0,0.44761904761904764,0,109,4,➡️ STEADY,True,40,📉 LOW OVERTAKE CHANCE,success
1078,814,502,50,34,1700,1523.6,0.45345238095238094,196,196,29,📈 APPROACHING,True,54,⚡ MEDIUM OVERTAKE CHANCE,success
1079,815,503,50,34,1700,1543.2,0.4592857142857143,196,196,30,📈 APPROACHING,True,53,⚡ MEDIUM OVERTAKE CHANCE,success
1080,813,504,50,34,1700,1562.8,0.4651190476190476,196,196,31,📈 APPROACHING,True,53,⚡ MEDIUM OVERTAKE CHANCE,success
1081,810,506,50,34,1700,1582.4,0.47095238095238096,196,196,32,📈 APPROACHING,True,53,⚡ MEDIUM OVERTAKE CHANCE,success
1082,810,505,50,34,1700,1602.0,0.4767857142857143,196,196,33,📈 APPROACHING,True,53,⚡ MEDIUM OVERTAKE CHANCE,success
1083,807,506,50,34,1700,1621.6,0.4826190476190476,0,196,33,➡️ STEADY,True,53,⚡ MEDIUM OVERTAKE CHANCE,success
1084,807,506,50,34,1700,1641.2,0.48845238095238097,0,196,33,➡️ STEADY,True,53,⚡ MEDIUM OVERTAKE CHANCE,success
1085,806,506,50,34,1700,1660.8,0.4942857142857143,0,196,33,➡️ STEADY,True,53,⚡ MEDIUM OVERTAKE CHANCE,success
1086,805,505,50,34,1700,1680.4,0.5001190476190477,0,196,33,➡️ STEADY,True,53,⚡ MEDIUM OVERTAKE CHANCE,success
1087,803,505,50,34,1700,1700.0,0.5059523809523809,0,196,33,➡️ STEADY,True,53,⚡ MEDIUM OVERTAKE CHANCE,success
1088,801,504,50,34,1700,1700.0,0.5059523809523809,0,196,33,➡️ STEADY,True,53,⚡ MEDIUM OVERTAKE CHANCE,success
1089,801,504,50,34,1700,1700.0,0.5059523809523809,0,196,33,➡️ STEADY,True,53,⚡ MEDIUM OVERTAKE CHANCE,success
1090,800,504,50,34,1700,1700.0,0.5059523809523809,0,196,33,➡️ STEADY,True,53,⚡ MEDIUM OVERTAKE CHANCE,success
1091,797,503,50,34,1700,1700.0,0.5059523809523809,0,196,33,➡️ STEADY,True,53,⚡ MEDIUM OVERTAKE CHANCE,success
1092,796,502,52,36,1872,1717.2,0.5110714285714286,172,196,43,📈 APPROACHING,True,51,⚡ MEDIUM OVERTAKE CHANCE,success
1093,794,501,52,36,1872,1734.4,0.5161904761904762,172,196,44,📈 APPROACHING,True,51,⚡ MEDIUM OVERTAKE CHANCE,success
1094,794,500,52,36,1872,1751.6,0.5213095238095238,172,196,45,📈 APPROACHING,True,51,⚡ MEDIUM OVERTAKE CHANCE,success
1095,794,500,52,36,1872,1768.8,0.5264285714285715,172,196,46,📈 APPROACHING,True,51,⚡ MEDIUM OVERTAKE CHANCE,success
1096,794,498,52,36,1872,1786.0,0.531547619047619,172,196,47,📈 APPROACHING,True,51,⚡ MEDIUM OVERTAKE CHANCE,success
1097,793,498,52,36,1872,1803.2,0.5366666666666666,0,196,47,➡️ STEADY,True,51,⚡ MEDIUM OVERTAKE CHANCE,success
1098,791,498,52,36,1872,1820.4,0.5417857142857143,0,196,47,➡️ STEADY,True,51,⚡ MEDIUM OVERTAKE CHANCE,success
1099,791,498,52,36,1872,1837.6,0.5469047619047619,0,196,47,➡️ STEADY,True,51,⚡ MEDIUM OVERTAKE CHANCE,success
1100,790,496,55,38,2090,1876.6,0.5585119047619047,218,218,51,📈 APPROACHING,True,51,⚡ MEDIUM OVERTAKE CHANCE,success
1101,787,496,55,38,2090,1915.6,0.5701190476190476,218,218,52,📈 APPROACHING,True,50,⚡ MEDIUM OVERTAKE CHANCE,success
1102,787,496,55,38,2090,1937.4,0.5766071428571429,218,218,53,📈 APPROACHING,True,50,⚡ MEDIUM OVERTAKE CHANCE,success
1103,787,496,55,38,2090,1959.2,0.5830952380952381,218,218,54,📈 APPROACHING,True,50,⚡ MEDIUM OVERTAKE CHANCE,success
1104,786,496,55,38,2090,1981.0,0.5895833333333333,218,218,55,📈 APPROACHING,True,50,⚡ MEDIUM OVERTAKE CHANCE,success
1105,786,495,55,38,2090,2002.8,0.5960714285714286,0,218,55,➡️ STEADY,True,50,⚡ MEDIUM OVERTAKE CHANCE,success
1106,785,494,58,39,2262,2041.8,0.6076785714285714,172,218,57,📈 APPROACHING,True,50,⚡ MEDIUM OVERTAKE CHANCE,success
1107,786,494,58,39,2262,2080.8,0.6192857142857143,172,218,58,📈 APPROACHING,True,49,⚡ MEDIUM OVERTAKE CHANCE,success
1108,786,494,58,39,2262,2119.8,0.6308928571428571,172,218,59,📈 APPROACHING,True,49,⚡ MEDIUM OVERTAKE CHANCE,success
1109,787,494,58,39,2262,2158.8,0.6425000000000001,172,218,60,📈 APPROACHING,True,49,⚡ MEDIUM OVERTAKE CHANCE,success
1110,788,494,58,39,2262,2176.0,0.6476190476190476,172,218,61,📈 APPROACHING,True,49,⚡ MEDIUM OVERTAKE CHANCE,success
1111,790,494,58,39,2262,2193.2,0.6527380952380952,0,218,61,➡️ STEADY,True,49,⚡ MEDIUM OVERTAKE CHANCE,success
1112,790,494,58,39,2262,2210.4,0.6578571428571429,0,218,61,➡️ STEADY,True,49,⚡ MEDIUM OVERTAKE CHANCE,success
1113,791,495,58,39,2262,2227.6,0.6629761904761905,0,218,61,➡️ STEADY,True,49,⚡ MEDIUM OVERTAKE CHANCE,success
1114,791,494,58,39,2262,2244.8,0.6680952380952382,0,218,61,➡️ STEADY,True,49,⚡ MEDIUM OVERTAKE CHANCE,success
1115,791,494,58,39,2262,2262.0,0.6732142857142858,0,218,61,➡️ STEADY,True,49,⚡ MEDIUM OVERTAKE CHANCE,success
1116,790,494,60,41,2460,2281.8,0.6791071428571429,198,218,67,📈 APPROACHING,True,48,⚡ MEDIUM OVERTAKE CHANCE,success
1117,791,495,60,41,2460,2301.6,0.6849999999999999,198,218,68,📈 APPROACHING,True,48,⚡ MEDIUM OVERTAKE CHANCE,success
1118,790,494,63,44,2772,2352.6,0.7001785714285714,510,510,69,📈 APPROACHING,True,48,⚡ MEDIUM OVERTAKE CHANCE,success
1119,790,495,63,44,2772,2403.6,0.7153571428571428,510,510,70,📈 APPROACHING,True,48,⚡ MEDIUM OVERTAKE CHANCE,success
1120,791,495,63,44,2772,2454.6,0.7305357142857143,510,510,71,📈 APPROACHING,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1121,791,495,63,44,2772,2505.6,0.7457142857142857,312,510,72,📈 APPROACHING,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1122,791,495,63,44,2772,2556.6,0.7608928571428571,312,510,73,📈 APPROACHING,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1123,791,495,67,46,3082,2638.6,0.785297619047619,310,510,74,📈 APPROACHING,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1124,792,496,67,46,3082,2720.6,0.8097023809523809,310,510,75,📈 APPROACHING,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1125,792,496,67,46,3082,2802.6,0.8341071428571428,310,510,76,📈 APPROACHING,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1126,792,497,67,46,3082,2864.8,0.8526190476190477,310,510,77,📈 APPROACHING,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1127,792,497,67,46,3082,2927.0,0.8711309523809524,310,510,78,📈 APPROACHING,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1128,791,498,67,46,3082,2958.0,0.8803571428571428,0,510,78,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1129,789,497,70,48,3360,3016.8,0.8978571428571429,278,510,80,📈 APPROACHING,True,46,⚡ MEDIUM OVERTAKE CHANCE,success
1130,789,498,70,48,3360,3075.6,0.9153571428571429,278,510,81,📈 APPROACHING,True,46,⚡ MEDIUM OVERTAKE CHANCE,success
1131,788,499,70,48,3360,3134.4,0.9328571428571428,278,510,82,📈 APPROACHING,True,46,⚡ MEDIUM OVERTAKE CHANCE,success
1132,789,499,70,48,3360,3193.2,0.9503571428571428,278,510,83,📈 APPROACHING,True,46,⚡ MEDIUM OVERTAKE CHANCE,success
1133,788,500,70,48,3360,3221.0,0.9586309523809524,278,510,84,📈 APPROACHING,True,46,⚡ MEDIUM OVERTAKE CHANCE,success
1134,786,500,74,50,3700,3282.8,0.9770238095238096,340,510,85,📈 APPROACHING,True,46,⚡ MEDIUM OVERTAKE CHANCE,success
1135,786,500,74,50,3700,3344.6,0.9954166666666666,340,510,86,📈 APPROACHING,True,45,⚡ MEDIUM OVERTAKE CHANCE,success
1136,784,499,77,53,4081,3444.5,1.0251488095238095,721,721,87,📈 APPROACHING,True,45,⚡ MEDIUM OVERTAKE CHANCE,success
1137,783,499,77,53,4081,3544.4,1.0548809523809524,721,721,88,📈 APPROACHING,True,45,⚡ MEDIUM OVERTAKE CHANCE,success
1138,784,500,77,53,4081,3644.3,1.0846130952380952,721,721,89,📈 APPROACHING,True,45,⚡ MEDIUM OVERTAKE CHANCE,success
1139,786,502,74,50,3700,3678.3,1.0947321428571428,0,721,89,➡️ STEADY,True,45,⚡ MEDIUM OVERTAKE CHANCE,success
1140,784,500,77,53,4081,3750.4,1.1161904761904762,381,721,91,📈 APPROACHING,True,45,⚡ MEDIUM OVERTAKE CHANCE,success
1141,786,500,77,53,4081,3822.5,1.1376488095238095,0,721,91,➡️ STEADY,True,45,⚡ MEDIUM OVERTAKE CHANCE,success
1142,786,500,77,53,4081,3894.6,1.159107142857143,0,721,91,➡️ STEADY,True,45,⚡ MEDIUM OVERTAKE CHANCE,success
1143,784,497,81,56,4536,4012.2,1.1941071428571428,455,721,94,📈 APPROACHING,True,45,⚡ MEDIUM OVERTAKE CHANCE,success
1144,787,497,81,56,4536,4095.8,1.2189880952380954,836,836,95,📈 APPROACHING,True,45,⚡ MEDIUM OVERTAKE CHANCE,success
1145,786,497,81,56,4536,4179.4,1.2438690476190475,455,836,96,📈 APPROACHING,True,46,⚡ MEDIUM OVERTAKE CHANCE,success
1146,786,497,81,56,4536,4224.9,1.2574107142857143,455,836,97,📈 APPROACHING,True,46,⚡ MEDIUM OVERTAKE CHANCE,success
1147,786,498,81,56,4536,4270.4,1.2709523809523808,455,836,98,📈 APPROACHING,True,46,⚡ MEDIUM OVERTAKE CHANCE,success
1148,785,498,81,56,4536,4315.9,1.2844940476190476,0,836,98,➡️ STEADY,True,47,⚡ MEDIUM OVERTAKE CHANCE,success
1149,785,498,81,56,4536,4399.5,1.309375,0,836,98,➡️ STEADY,True,48,⚡ MEDIUM OVERTAKE CHANCE,success
1150,785,498,81,56,4536,4445.0,1.3229166666666667,0,836,98,➡️ STEADY,True,48,⚡ MEDIUM OVERTAKE CHANCE,success
1151,783,498,85,58,4930,4529.9,1.3481845238095238,394,836,102,📈 APPROACHING,True,49,⚡ MEDIUM OVERTAKE CHANCE,success
1152,783,498,85,58,4930,4614.8,1.373452380952381,394,836,103,📈 APPROACHING,True,50,⚡ MEDIUM OVERTAKE CHANCE,success
1153,784,497,85,58,4930,4654.2,1.3851785714285714,394,836,104,📈 APPROACHING,True,50,⚡ MEDIUM OVERTAKE CHANCE,success
1154,784,497,85,58,4930,4693.6,1.396904761904762,394,836,105,📈 APPROACHING,True,51,⚡ MEDIUM OVERTAKE CHANCE,success
1155,785,497,85,58,4930,4733.0,1.4086309523809524,394,836,106,📈 APPROACHING,True,51,⚡ MEDIUM OVERTAKE CHANCE,success
1156,786,495,89,61,5429,4822.3,1.4352083333333334,499,836,107,📈 APPROACHING,True,52,⚡ MEDIUM OVERTAKE CHANCE,success
1157,787,495,89,61,5429,4911.6,1.4617857142857145,499,836,108,📈 APPROACHING,True,53,⚡ MEDIUM OVERTAKE CHANCE,success
1158,788,493,94,64,6016,5059.6,1.5058333333333334,1086,1086,109,📈 APPROACHING,True,50,⚡ MEDIUM OVERTAKE CHANCE,success
1159,788,493,94,64,6016,5207.6,1.5498809523809525,1086,1086,110,📈 APPROACHING,True,52,⚡ MEDIUM OVERTAKE CHANCE,success
1160,788,492,94,64,6016,5355.6,1.5939285714285716,1086,1086,111,📈 APPROACHING,True,55,⚡ MEDIUM OVERTAKE CHANCE,success
1161,790,492,94,64,6016,5464.2,1.62625,587,1086,112,📈 APPROACHING,True,57,⚡ MEDIUM OVERTAKE CHANCE,success
1162,790,492,94,64,6016,5572.8,1.6585714285714286,587,1086,113,📈 APPROACHING,True,58,⚡ MEDIUM OVERTAKE CHANCE,success
1163,791,492,94,64,6016,5681.4,1.690892857142857,0,1086,113,➡️ STEADY,True,60,⚡ MEDIUM OVERTAKE CHANCE,success
