frame,x,y,width,height,box_area,smoothed_area,area_ratio,speed,max_approach_speed,approach_duration,status,is_approaching,overtake_chance,overtake_status,tracking
1081,806,505,60,37,2220,2175.0,0.7330637007077856,0,225,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1082,806,506,60,37,2220,2175.0,0.7330637007077856,0,225,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1083,803,507,60,37,2220,2175.0,0.7330637007077856,0,225,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1084,803,507,60,37,2220,2197.5,0.7406471183013145,0,225,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1085,802,506,60,37,2220,2220.0,0.7482305358948432,0,225,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1086,801,506,60,37,2220,2220.0,0.7482305358948432,0,225,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1087,800,506,60,37,2220,2220.0,0.7482305358948432,0,225,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1088,797,506,60,37,2220,2220.0,0.7482305358948432,0,225,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1089,796,505,60,37,2220,2220.0,0.7482305358948432,0,225,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1090,796,505,60,37,2220,2220.0,0.7482305358948432,0,225,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1091,793,504,60,37,2220,2220.0,0.7482305358948432,0,225,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1092,793,504,60,37,2220,2220.0,0.7482305358948432,0,225,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1093,792,503,60,37,2220,2220.0,0.7482305358948432,0,225,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1094,792,502,60,37,2220,2220.0,0.7482305358948432,0,225,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1095,791,502,60,37,2220,2220.0,0.7482305358948432,0,225,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1096,791,501,60,37,2220,2220.0,0.7482305358948432,0,225,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1097,791,500,60,37,2220,2220.0,0.7482305358948432,0,225,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1098,788,498,63,39,2457,2243.7,0.7562184024266936,237,237,19,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1099,788,499,63,39,2457,2267.4,0.764206268958544,237,237,20,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1100,786,498,66,41,2706,2316.0,0.7805864509605662,486,486,21,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1101,785,498,66,41,2706,2364.6,0.7969666329625884,486,486,22,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1102,784,498,66,41,2706,2413.2,0.8133468149646107,486,486,23,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1103,784,498,66,41,2706,2461.8,0.829726996966633,249,486,24,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1104,783,497,66,41,2706,2510.4,0.8461071789686553,249,486,25,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1105,781,497,69,43,2967,2585.1,0.8712841253791709,261,486,26,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1106,782,495,69,43,2967,2659.8,0.8964610717896866,261,486,27,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1107,783,496,69,43,2967,2734.5,0.9216380182002022,261,486,28,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1108,783,495,69,43,2967,2785.5,0.9388270980788676,261,486,29,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1109,783,495,69,43,2967,2836.5,0.9560161779575329,261,486,30,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1110,784,495,69,43,2967,2862.6,0.9648129423660262,0,486,30,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1111,785,495,69,43,2967,2888.7,0.9736097067745196,0,486,30,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1112,785,495,69,43,2967,2914.8,0.9824064711830132,0,486,30,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1113,786,495,69,43,2967,2940.9,0.9912032355915066,0,486,30,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1114,785,495,72,45,3240,2994.3,1.0092012133468151,273,486,35,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1115,785,495,72,45,3240,3021.6,1.0184024266936298,273,486,36,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1116,785,495,72,45,3240,3048.9,1.027603640040445,273,486,37,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1117,786,496,72,45,3240,3076.2,1.0368048533872598,273,486,38,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1118,787,496,72,45,3240,3103.5,1.046006066734075,273,486,39,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1119,786,496,72,45,3240,3130.8,1.0552072800808898,0,486,39,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1120,787,497,72,45,3240,3158.1,1.0644084934277047,0,486,39,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1121,787,497,72,45,3240,3185.4,1.0736097067745198,0,486,39,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1122,788,497,72,45,3240,3212.7,1.0828109201213347,0,486,39,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1123,788,498,72,45,3240,3240.0,1.0920121334681496,0,486,39,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1124,789,498,72,45,3240,3240.0,1.0920121334681496,0,486,39,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1125,787,497,76,47,3572,3273.2,1.1032018874283789,332,486,46,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1126,788,498,76,47,3572,3306.4,1.1143916413886081,332,486,47,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1127,788,499,76,47,3572,3339.6,1.1255813953488372,332,486,48,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1128,787,499,76,47,3572,3372.8,1.1367711493090664,332,486,49,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1129,787,499,76,47,3572,3406.0,1.1479609032692957,332,486,50,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1130,787,500,76,47,3572,3439.2,1.1591506572295247,0,486,50,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1131,784,501,80,50,4000,3515.2,1.1847657566565555,428,486,52,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1132,784,501,80,50,4000,3591.2,1.210380856083586,428,486,53,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1133,783,502,80,50,4000,3667.2,1.2359959555106168,428,486,54,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1134,783,503,80,50,4000,3743.2,1.2616110549376474,428,486,55,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1135,782,503,80,50,4000,3786.0,1.2760364004044489,428,486,56,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1136,782,504,80,50,4000,3828.8,1.2904617458712504,0,486,56,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1137,782,505,80,50,4000,3871.6,1.304887091338052,0,486,56,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1138,780,504,84,52,4368,3951.2,1.3317155375800471,368,486,59,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1139,781,505,84,52,4368,4030.8,1.3585439838220426,368,486,60,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1140,780,503,88,55,4840,4157.6,1.4012807549713517,840,840,61,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1141,781,503,88,55,4840,4241.6,1.4295921806538592,840,840,62,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1142,782,503,88,55,4840,4325.6,1.4579036063363668,840,840,63,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1143,782,502,88,55,4840,4409.6,1.4862150320188745,472,840,64,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1144,783,501,88,55,4840,4493.6,1.514526457701382,472,840,65,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1145,783,501,88,55,4840,4577.6,1.5428378833838896,0,840,65,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1146,783,500,88,55,4840,4661.6,1.571149309066397,0,840,65,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1147,780,500,92,58,5336,4795.2,1.6161779575328614,496,840,68,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1148,780,500,92,58,5336,4892.0,1.648803505224132,496,840,69,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1149,780,500,92,58,5336,4988.8,1.6814290529154028,496,840,70,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1150,780,501,92,58,5336,5038.4,1.6981462756993595,496,840,71,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1151,778,500,97,61,5917,5146.1,1.7344455679137176,1077,1077,72,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1152,778,501,97,61,5917,5253.8,1.7707448601280755,581,1077,73,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1153,779,501,97,61,5917,5361.5,1.8070441523424334,581,1077,74,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1154,777,499,102,64,6528,5530.3,1.8639366363329963,1192,1192,75,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1155,780,501,97,61,5917,5638.0,1.9002359285473542,581,1192,76,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1156,779,499,102,64,6528,5806.8,1.9571284125379171,611,1192,77,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1157,782,500,97,61,5917,5864.9,1.9767104819683181,0,1192,77,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1158,782,497,102,64,6528,5984.1,2.016885743174924,611,1192,79,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1159,783,496,102,64,6528,6103.3,2.0570610043815303,0,1192,79,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1160,784,496,102,64,6528,6222.5,2.097236265588136,611,1192,81,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1161,785,496,102,64,6528,6283.6,2.117829457364341,0,1192,81,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1162,785,497,102,64,6528,6344.7,2.138422649140546,611,1192,83,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1163,788,498,97,61,5917,6344.7,2.138422649140546,-611,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1164,787,497,102,64,6528,6344.7,2.138422649140546,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1165,787,497,102,64,6528,6405.8,2.159015840916751,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1166,789,497,102,64,6528,6405.8,2.159015840916751,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1167,790,497,102,64,6528,6466.9,2.1796090326929556,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1168,791,498,102,64,6528,6466.9,2.1796090326929556,611,611,0,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1169,792,497,102,64,6528,6466.9,2.1796090326929556,0,611,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1170,793,497,102,64,6528,6466.9,2.1796090326929556,0,611,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1171,795,497,102,64,6528,6466.9,2.1796090326929556,0,611,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1172,797,497,102,64,6528,6466.9,2.1796090326929556,0,611,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1173,800,498,102,64,6528,6528.0,2.2002022244691606,0,611,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1174,801,498,102,64,6528,6528.0,2.2002022244691606,0,611,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1175,802,498,102,64,6528,6528.0,2.2002022244691606,0,611,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1176,804,499,102,64,6528,6528.0,2.2002022244691606,0,611,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1177,803,499,102,64,6528,6528.0,2.2002022244691606,0,611,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1178,805,501,97,61,5917,6466.9,2.1796090326929556,-611,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1179,804,501,102,64,6528,6466.9,2.1796090326929556,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1180,803,501,102,64,6528,6466.9,2.1796090326929556,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1181,804,501,102,64,6528,6466.9,2.1796090326929556,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1182,807,503,97,61,5917,6405.8,2.159015840916751,-611,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1183,808,502,102,64,6528,6405.8,2.159015840916751,611,611,0,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1184,807,502,102,64,6528,6405.8,2.159015840916751,0,611,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1185,809,502,102,64,6528,6405.8,2.159015840916751,0,611,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1186,812,501,102,64,6528,6405.8,2.159015840916751,0,611,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1187,813,501,102,64,6528,6405.8,2.159015840916751,611,611,4,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1188,815,500,102,64,6528,6466.9,2.1796090326929556,0,611,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1189,816,500,102,64,6528,6466.9,2.1796090326929556,0,611,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1190,817,500,102,64,6528,6466.9,2.1796090326929556,0,611,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1191,819,501,97,61,5917,6405.8,2.159015840916751,-611,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1192,818,499,102,64,6528,6466.9,2.1796090326929556,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1193,819,500,97,61,5917,6405.8,2.159015840916751,-611,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1194,818,499,102,64,6528,6405.8,2.159015840916751,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1195,819,500,97,61,5917,6344.7,2.138422649140546,-611,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1196,819,499,102,64,6528,6344.7,2.138422649140546,611,611,0,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1197,819,499,102,64,6528,6344.7,2.138422649140546,0,611,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1198,820,498,102,64,6528,6344.7,2.138422649140546,611,611,2,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1199,821,497,102,64,6528,6344.7,2.138422649140546,0,611,2,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1200,823,499,97,61,5917,6283.6,2.117829457364341,0,611,2,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1201,823,497,102,64,6528,6344.7,2.138422649140546,0,611,2,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1202,824,496,102,64,6528,6344.7,2.138422649140546,0,611,2,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1203,827,497,97,61,5917,6344.7,2.138422649140546,-611,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1204,827,496,102,64,6528,6344.7,2.138422649140546,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1205,826,497,102,64,6528,6405.8,2.159015840916751,611,611,0,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1206,827,500,97,61,5917,6344.7,2.138422649140546,-611,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1207,827,501,97,61,5917,6283.6,2.117829457364341,-611,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1208,825,503,97,61,5917,6222.5,2.097236265588136,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1209,822,502,102,64,6528,6222.5,2.097236265588136,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1210,823,505,97,61,5917,6222.5,2.097236265588136,-611,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1211,822,506,102,64,6528,6222.5,2.097236265588136,611,611,0,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1212,821,507,102,64,6528,6222.5,2.097236265588136,611,611,1,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1213,824,510,97,61,5917,6222.5,2.097236265588136,0,611,1,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1214,825,510,97,61,5917,6161.4,2.076643073811931,-611,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1215,824,509,102,64,6528,6161.4,2.076643073811931,611,611,0,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1216,827,506,102,64,6528,6222.5,2.097236265588136,0,611,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1217,828,505,102,64,6528,6283.6,2.117829457364341,0,611,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1218,831,502,102,64,6528,6344.7,2.138422649140546,611,611,3,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1219,832,502,102,64,6528,6344.7,2.138422649140546,611,611,4,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1220,834,501,102,64,6528,6405.8,2.159015840916751,0,611,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1221,836,500,102,64,6528,6405.8,2.159015840916751,0,611,4,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1222,835,498,107,67,7169,6469.9,2.1806201550387594,641,641,7,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1223,840,499,102,64,6528,6531.0,2.2012133468149644,0,641,7,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1224,841,499,102,64,6528,6592.1,2.22180653859117,0,641,7,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1225,842,498,102,64,6528,6592.1,2.22180653859117,0,641,7,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1226,844,498,102,64,6528,6592.1,2.22180653859117,0,641,7,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1227,843,497,107,67,7169,6656.2,2.243410852713178,0,641,7,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1228,847,498,102,64,6528,6656.2,2.243410852713178,0,641,7,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1229,849,498,102,64,6528,6656.2,2.243410852713178,0,641,7,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1230,850,498,102,64,6528,6656.2,2.243410852713178,0,641,7,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1231,853,497,102,64,6528,6656.2,2.243410852713178,0,641,7,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1232,855,497,102,64,6528,6592.1,2.22180653859117,-641,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1233,859,497,102,64,6528,6592.1,2.22180653859117,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1234,861,496,102,64,6528,6592.1,2.22180653859117,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1235,864,496,102,64,6528,6592.1,2.22180653859117,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1236,867,496,102,64,6528,6592.1,2.22180653859117,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1237,869,496,102,64,6528,6528.0,2.2002022244691606,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1238,873,496,102,64,6528,6528.0,2.2002022244691606,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1239,875,495,102,64,6528,6528.0,2.2002022244691606,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1240,878,495,102,64,6528,6528.0,2.2002022244691606,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1241,883,496,102,64,6528,6528.0,2.2002022244691606,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1242,887,495,102,64,6528,6528.0,2.2002022244691606,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1243,892,495,102,64,6528,6528.0,2.2002022244691606,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1244,893,494,107,67,7169,6592.1,2.22180653859117,641,641,0,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1245,897,496,102,64,6528,6592.1,2.22180653859117,0,641,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1246,903,495,102,64,6528,6592.1,2.22180653859117,0,641,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1247,908,495,102,64,6528,6592.1,2.22180653859117,0,641,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1248,915,494,102,64,6528,6592.1,2.22180653859117,0,641,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1249,921,496,97,61,5917,6531.0,2.2012133468149644,-1252,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1250,923,494,102,64,6528,6531.0,2.2012133468149644,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1251,929,494,102,64,6528,6531.0,2.2012133468149644,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1252,933,494,102,64,6528,6531.0,2.2012133468149644,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1253,938,495,102,64,6528,6531.0,2.2012133468149644,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1254,940,496,102,64,6528,6466.9,2.1796090326929556,611,611,0,📈 APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1255,944,497,102,64,6528,6466.9,2.1796090326929556,0,611,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1256,952,498,102,64,6528,6466.9,2.1796090326929556,0,611,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1257,956,498,102,64,6528,6466.9,2.1796090326929556,0,611,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1258,963,498,102,64,6528,6466.9,2.1796090326929556,0,611,0,➡️ STEADY,True,0,🔒 NO OVERTAKE OPPORTUNITY,success
1259,969,499,97,61,5917,6466.9,2.1796090326929556,-611,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1260,974,499,97,61,5917,6405.8,2.159015840916751,-611,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1261,981,497,102,64,6528,6405.8,2.159015840916751,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1262,988,498,97,61,5917,6344.7,2.138422649140546,-611,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1263,996,498,97,61,5917,6283.6,2.117829457364341,-611,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1264,1000,498,97,61,5917,6222.5,2.097236265588136,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1265,1003,497,97,61,5917,6161.4,2.076643073811931,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1266,1011,497,97,61,5917,6100.3,2.0560498820357265,-611,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1267,1017,496,97,61,5917,6039.2,2.0354566902595215,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1268,1027,496,92,58,5336,5920.0,1.9952814290529155,-581,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1269,1032,495,92,58,5336,5861.9,1.9756993596225143,-581,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1270,1030,494,97,61,5917,5861.9,1.9756993596225143,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1271,1040,493,92,58,5336,5742.7,1.9355240984159083,-581,0,0,📉 MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
1272,1041,491,97,61,5917,5742.7,1.9355240984159083,0,0,0,➡️ STEADY,False,0,🔒 NO OVERTAKE OPPORTUNITY,success
